  TimeWindow  TotalIterations  Iterations  Convergence
   120     245       2       1
   121     247       2       1
   122     249       2       1
   123     251       2       1
   124     253       2       1
   125     255       2       1
   126     257       2       1
   127     259       2       1
   128     261       2       1
   129     263       2       1
   130     265       2       1
   131     267       2       1
   132     269       2       1
   133     270       1       1
   134     272       2       1
   135     274       2       1
   136     276       2       1
   137     278       2       1
   138     280       2       1
   139     282       2       1
   140     284       2       1
   141     286       2       1
   142     288       2       1
   143     290       2       1
   144     292       2       1
   145     294       2       1
   146     296       2       1
   147     298       2       1
   148     300       2       1
   149     302       2       1
   150     304       2       1
   151     306       2       1
   152     308       2       1
   153     310       2       1
   154     312       2       1
   155     314       2       1
   156     316       2       1
   157     318       2       1
   158     320       2       1
   159     322       2       1
   160     324       2       1
   161     326       2       1
   162     328       2       1
   163     330       2       1
   164     332       2       1
   165     334       2       1
   166     336       2       1
   167     338       2       1
   168     340       2       1
   169     342       2       1
   170     344       2       1
   171     346       2       1
   172     348       2       1
   173     350       2       1
   174     352       2       1
   175     354       2       1
   176     356       2       1
   177     358       2       1
   178     360       2       1
   179     362       2       1
   180     364       2       1
   181     366       2       1
   182     368       2       1
   183     370       2       1
   184     372       2       1
   185     374       2       1
   186     376       2       1
   187     377       1       1
   188     379       2       1
   189     381       2       1
   190     383       2       1
   191     385       2       1
   192     387       2       1
   193     389       2       1
   194     391       2       1
   195     393       2       1
   196     395       2       1
   197     397       2       1
   198     399       2       1
   199     401       2       1
   200     403       2       1
   201     405       2       1
   202     407       2       1
   203     409       2       1
   204     411       2       1
   205     413       2       1
   206     415       2       1
   207     417       2       1
   208     419       2       1
   209     421       2       1
   210     423       2       1
   211     425       2       1
   212     427       2       1
   213     429       2       1
   214     431       2       1
   215     433       2       1
   216     435       2       1
   217     437       2       1
   218     439       2       1
   219     441       2       1
   220     443       2       1
   221     445       2       1
   222     447       2       1
   223     449       2       1
   224     451       2       1
   225     453       2       1
   226     455       2       1
   227     457       2       1
   228     459       2       1
   229     461       2       1
   230     463       2       1
   231     465       2       1
   232     467       2       1
   233     469       2       1
   234     471       2       1
   235     473       2       1
   236     475       2       1
   237     477       2       1
   238     479       2       1
   239     481       2       1
   240     482       1       1
   241     483       1       1
   242     485       2       1
   243     487       2       1
   244     489       2       1
   245     491       2       1
   246     493       2       1
   247     495       2       1
   248     497       2       1
   249     499       2       1
   250     501       2       1
   251     503       2       1
   252     505       2       1
   253     507       2       1
   254     509       2       1
   255     511       2       1
   256     513       2       1
   257     515       2       1
   258     517       2       1
   259     519       2       1
   260     521       2       1
   261     523       2       1
   262     525       2       1
   263     527       2       1
   264     529       2       1
   265     531       2       1
   266     533       2       1
   267     535       2       1
   268     537       2       1
   269     539       2       1
   270     541       2       1
   271     543       2       1
   272     545       2       1
   273     547       2       1
   274     549       2       1
   275     551       2       1
   276     553       2       1
   277     555       2       1
   278     557       2       1
   279     559       2       1
   280     561       2       1
   281     563       2       1
   282     565       2       1
   283     567       2       1
   284     569       2       1
   285     571       2       1
   286     573       2       1
   287     575       2       1
   288     577       2       1
   289     579       2       1
   290     581       2       1
   291     583       2       1
   292     585       2       1
   293     587       2       1
   294     588       1       1
   295     589       1       1
   296     591       2       1
   297     593       2       1
   298     595       2       1
   299     597       2       1
   300     599       2       1
   301     601       2       1
   302     603       2       1
   303     605       2       1
   304     607       2       1
   305     609       2       1
   306     611       2       1
   307     613       2       1
   308     615       2       1
   309     617       2       1
   310     619       2       1
   311     621       2       1
   312     623       2       1
   313     625       2       1
   314     627       2       1
   315     629       2       1
   316     631       2       1
   317     633       2       1
   318     635       2       1
   319     637       2       1
   320     639       2       1
   321     641       2       1
   322     643       2       1
   323     645       2       1
   324     647       2       1
   325     649       2       1
   326     651       2       1
   327     653       2       1
   328     655       2       1
   329     657       2       1
   330     659       2       1
   331     661       2       1
   332     663       2       1
   333     665       2       1
   334     671       6       1
