  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Solid-Mesh:Force)
   602       2   1.69133226e-08   2.13781986e-04
   603       1   3.25298100e-02   7.09984348e-02
   603       2   6.28848640e-09   8.67554038e-05
   604       1   3.35297512e-02   7.18033755e-02
   604       2   1.49598354e-08   7.83175405e-05
   605       1   3.45127843e-02   7.40422815e-02
   605       2   2.01612131e-08   7.86257125e-05
   606       1   3.53747163e-02   7.68730469e-02
   606       2   1.57583713e-08   1.69288787e-04
   607       1   3.59458183e-02   7.92671191e-02
   607       2   1.48403512e-08   4.25892013e-04
   608       1   3.60905625e-02   8.04297159e-02
   608       2   2.36779690e-08   7.03071420e-04
   609       1   3.58319539e-02   8.01040317e-02
   609       2   2.59549492e-08   8.46941962e-04
   610       1   3.53805002e-02   7.86389180e-02
   610       2   4.82024302e-08   8.18480310e-04
   611       1   3.50123654e-02   7.67483453e-02
   611       2   1.13607520e-08   6.54822965e-04
   612       1   3.48853140e-02   7.52081000e-02
   612       2   1.32864306e-08   4.74253695e-04
   613       1   3.49851131e-02   7.44894639e-02
   613       2   5.24170754e-08   3.88325612e-04
   614       1   3.52514983e-02   7.47053318e-02
   614       2   2.56336932e-08   3.87002925e-04
   615       1   3.56760476e-02   7.55953558e-02
   615       2   4.43785375e-08   5.52602744e-04
   616       1   3.62166052e-02   7.65931328e-02
   616       2   4.99485793e-08   6.19533262e-04
   617       1   3.66747105e-02   7.69109525e-02
   617       2   3.99848983e-08   4.18887480e-04
   618       1   3.67575549e-02   7.57053356e-02
   618       2   5.17737394e-08   3.43835559e-04
   619       1   3.62964582e-02   7.23939443e-02
   619       2   6.02888383e-08   4.90679397e-04
   620       1   3.54029462e-02   6.69115987e-02
   620       2   4.57159042e-08   6.48045210e-04
   621       1   3.43978159e-02   5.98686290e-02
   621       2   1.37774850e-08   6.39183489e-04
   622       1   3.35553572e-02   5.23583128e-02
   622       2   2.54308129e-08   4.67791000e-04
   623       1   3.29324134e-02   4.54813340e-02
   623       2   2.76201146e-08   1.49314580e-04
   624       1   3.25047341e-02   3.99529648e-02
   624       2   1.98025697e-08   2.28457569e-04
   625       1   3.24185282e-02   3.59091961e-02
   625       2   5.03589508e-08   4.18787655e-04
   626       1   3.29282816e-02   3.30334645e-02
   626       2   4.00479240e-08   4.12225285e-04
   627       1   3.39520384e-02   3.07842765e-02
   627       2   5.13930726e-08   1.57051201e-04
   628       1   3.48022002e-02   2.85603338e-02
   628       2   3.32079600e-08   2.57285933e-04
   629       1   3.45582958e-02   2.58618684e-02
   629       2   1.82710701e-07   3.79557976e-04
   630       1   3.27282379e-02   2.24293303e-02
   630       2   3.56772670e-08   4.08839281e-04
   631       1   2.95819411e-02   1.83922670e-02
   631       2   1.16120002e-07   4.19026725e-04
   632       1   2.58923291e-02   1.42984170e-02
   632       2   1.29585584e-07   3.74909574e-04
   633       1   2.22459355e-02   1.08904489e-02
   633       2   6.14328908e-08   3.02495619e-04
   634       1   1.85340528e-02   8.52562783e-03
   634       2   4.22643003e-08   2.02498376e-04
   635       1   1.42452233e-02   6.70342378e-03
   635       2   4.49040734e-08   2.05185997e-04
   636       1   9.26755686e-03   4.93084237e-03
   636       2   6.11424672e-08   1.71368465e-04
   637       1   4.78893382e-03   4.07919729e-03
   638       1   5.14731066e-03   4.32513635e-03
   638       2   9.80280515e-07   2.85597505e-03
   639       1   8.80580902e-03   1.34385962e-02
   639       2   1.18555971e-06   2.03461019e-03
   640       1   1.24282072e-02   5.72699156e-03
   640       2   4.26833092e-07   6.90483549e-04
   641       1   1.62054704e-02   6.15674904e-03
   641       2   1.82783427e-07   4.37482426e-04
   642       1   2.05412004e-02   6.20458095e-03
   642       2   4.70892674e-08   3.91671722e-04
   643       1   2.49236302e-02   8.73544717e-03
   643       2   5.19699789e-08   2.77214414e-04
   644       1   2.82936130e-02   1.26540695e-02
   644       2   9.38314467e-08   1.58734484e-04
   645       1   2.99203103e-02   1.64864195e-02
   645       2   1.20929384e-07   9.44353334e-05
   646       1   2.98976932e-02   1.95894171e-02
   646       2   2.12895888e-07   5.18050483e-05
   647       1   2.90508072e-02   2.19312133e-02
   647       2   3.04403691e-08   4.45897137e-05
   648       1   2.83514435e-02   2.38858249e-02
   648       2   2.09143482e-08   1.36752238e-05
   649       1   2.82656550e-02   2.60569147e-02
   649       2   4.65242523e-08   2.72534268e-05
   650       1   2.86630505e-02   2.90606327e-02
   650       2   1.79671752e-08   2.14348374e-05
   651       1   2.93024100e-02   3.33047352e-02
   651       2   1.09956089e-08   1.65763845e-05
   652       1   3.01706526e-02   3.88341079e-02
   652       2   1.54445706e-08   1.73600917e-05
   653       1   3.13223757e-02   4.52185752e-02
   653       2   2.79267348e-08   3.03944416e-05
   654       1   3.25866037e-02   5.15939839e-02
   654       2   2.15589995e-08   1.25754870e-05
   655       1   3.35917476e-02   5.70069105e-02
   655       2   3.15113644e-08   1.63713933e-05
   656       1   3.40605417e-02   6.07824026e-02
   656       2   2.27057502e-08   1.87371653e-05
   657       1   3.40219760e-02   6.27400297e-02
   657       2   1.02797009e-08   1.72358469e-05
   658       1   3.37497836e-02   6.31865926e-02
   658       2   1.70556113e-08   3.74437729e-05
   659       1   3.35119069e-02   6.27118000e-02
   659       2   1.97746961e-08   4.84713994e-05
   660       1   3.33920505e-02   6.19953404e-02
   660       2   2.19513130e-08   7.49232028e-05
   661       1   3.33599403e-02   6.16074352e-02
   661       2   1.17635682e-08   9.85447241e-05
   662       1   3.34403930e-02   6.19030756e-02
   662       2   2.63392159e-08   9.79514795e-05
   663       1   3.37166456e-02   6.29610929e-02
   663       2   3.93521349e-08   9.66017415e-05
   664       1   3.41749959e-02   6.45499080e-02
   664       2   3.45132826e-08   1.53915383e-04
   665       1   3.46283948e-02   6.61581015e-02
   665       2   6.71594491e-09   2.51442172e-04
   666       1   3.48314147e-02   6.71604585e-02
   666       2   1.78205683e-08   2.90031536e-04
   667       1   3.46529056e-02   6.70869128e-02
   667       2   1.51711885e-08   3.53312767e-04
   668       1   3.41404002e-02   6.59021637e-02
   668       2   2.10718279e-08   4.14353560e-04
   669       1   3.34466140e-02   6.40228164e-02
   669       2   1.63975764e-08   3.98205631e-04
   670       1   3.27066740e-02   6.21746057e-02
   670       2   1.76847558e-08   3.17892768e-04
   671       1   3.19769558e-02   6.10915387e-02
   671       2   2.39159173e-08   2.13160333e-04
   672       1   3.12659478e-02   6.12634772e-02
   672       2   2.55844297e-08   2.64674373e-04
   673       1   3.05852906e-02   6.28348555e-02
   673       2   1.56527482e-08   6.08744062e-04
   674       1   2.99417826e-02   6.56071831e-02
   674       2   8.60670622e-09   9.64749728e-04
   675       1   2.92844738e-02   6.91030061e-02
   675       2   2.45004391e-08   1.02942043e-03
   676       1   2.84990023e-02   7.26761345e-02
   676       2   2.11092142e-08   8.55126691e-04
   677       1   2.74922060e-02   7.56849666e-02
   677       2   1.01901658e-08   5.79075649e-04
   678       1   2.62888672e-02   7.76675465e-02
   678       2   2.36875356e-08   2.56714392e-04
   679       1   2.50371455e-02   7.84680586e-02
   679       2   1.02143816e-08   3.12216427e-05
   680       1   2.39106162e-02   7.83154870e-02
   680       2   9.60332283e-09   1.29000413e-04
   681       1   2.29948614e-02   7.77121993e-02
   681       2   5.73686337e-09   1.13952828e-04
   682       1   2.22616048e-02   7.72766444e-02
   682       2   1.27387983e-08   2.93454709e-04
   683       1   2.16405719e-02   7.74756239e-02
   683       2   3.64585797e-09   5.63472289e-04
   684       1   2.10957690e-02   7.84329675e-02
   684       2   5.50173748e-09   7.44667451e-04
   685       1   2.06237933e-02   7.98188706e-02
   685       2   1.33230471e-08   7.75771652e-04
   686       1   2.01962312e-02   8.09767727e-02
   686       2   6.81360133e-09   7.44279343e-04
   687       1   1.97329928e-02   8.11708699e-02
   687       2   1.94299597e-08   6.51022898e-04
   688       1   1.91500235e-02   7.98845801e-02
   688       2   1.14395886e-08   5.42417280e-04
   689       1   1.84332347e-02   7.69770098e-02
   689       2   9.62282005e-09   4.43036905e-04
   690       1   1.76607471e-02   7.27030588e-02
   690       2   1.77940574e-08   3.84994358e-04
   691       1   1.69471417e-02   6.76481238e-02
   691       2   1.64307724e-08   3.83512778e-04
   692       1   1.63637884e-02   6.25156529e-02
   692       2   9.68449844e-09   4.49927149e-04
   693       1   1.59155089e-02   5.79805563e-02
   693       2   6.87543659e-09   5.40937030e-04
   694       1   1.55790984e-02   5.45195728e-02
   694       2   1.33330244e-08   6.21127136e-04
   695       1   1.53309251e-02   5.23166359e-02
   695       2   1.53895042e-08   6.67227412e-04
   696       1   1.51258417e-02   5.11633284e-02
   696       2   1.58755390e-08   6.13869365e-04
   697       1   1.48721926e-02   5.05705832e-02
   697       2   1.98669709e-08   5.01970273e-04
   698       1   1.44555440e-02   4.98459379e-02
   698       2   1.46716578e-08   2.90846439e-04
   699       1   1.38017270e-02   4.84188983e-02
   699       2   5.78764866e-09   1.39737780e-04
   700       1   1.29247117e-02   4.60615524e-02
   700       2   1.70016787e-08   1.51352328e-04
   701       1   1.19197235e-02   4.30216120e-02
   701       2   1.82038926e-08   2.13340592e-04
   702       1   1.09051626e-02   3.98761195e-02
   702       2   7.45397393e-09   3.68753927e-04
   703       1   9.95729934e-03   3.72680627e-02
   703       2   4.25263528e-09   5.10376088e-04
   704       1   9.09421776e-03   3.56929425e-02
   704       2   1.40851005e-08   5.11916574e-04
   705       1   8.31893299e-03   3.53547723e-02
   705       2   6.08657768e-09   4.34446346e-04
   706       1   7.65670312e-03   3.61329055e-02
   706       2   1.15673440e-08   3.43165207e-04
   707       1   7.12339138e-03   3.75839246e-02
   707       2   1.63805368e-08   3.03470428e-04
   708       1   6.66739477e-03   3.89970342e-02
   708       2   8.45459010e-09   3.14437997e-04
   709       1   6.19024476e-03   3.95849533e-02
   709       2   2.43938765e-09   3.08789520e-04
   710       1   5.64212250e-03   3.87329637e-02
   710       2   1.26249688e-08   2.82504469e-04
   711       1   5.07942648e-03   3.61793553e-02
   711       2   2.26510435e-08   2.09773373e-04
   712       1   4.61076356e-03   3.21507151e-02
   712       2   4.99774560e-09   1.37115345e-04
   713       1   4.26211418e-03   2.72610651e-02
   713       2   1.11745835e-08   1.14306974e-04
   714       1   3.91185133e-03   2.22994611e-02
   714       2   4.96129637e-09   1.39072442e-04
   715       1   3.39676334e-03   1.79016287e-02
   715       2   5.09699952e-09   2.49170340e-04
   716       1   2.65962828e-03   1.42736112e-02
   716       2   1.16446135e-08   3.50004571e-04
   717       1   1.81751765e-03   1.12212119e-02
   717       2   6.26130366e-09   3.83324186e-04
   718       1   1.19598454e-03   8.32940612e-03
   718       2   9.61288191e-09   3.70543211e-04
   719       1   1.16856375e-03   5.13509856e-03
   719       2   7.63410408e-09   3.24647375e-04
   720       1   1.45145617e-03   2.23804103e-03
   721       1   1.76136300e-03   3.70671580e-03
   722       1   2.21345884e-03   4.54197133e-03
   723       1   2.87716743e-03   2.12537107e-03
   724       1   3.60337774e-03   1.71750560e-03
   725       1   4.21187962e-03   1.32123855e-03
   726       1   4.63858633e-03   1.05093347e-03
   727       1   4.94914851e-03   1.21248743e-03
   728       1   5.26252637e-03   1.52525824e-03
   728       2   1.09954244e-07   1.59424838e-02
   728       3   2.16860183e-07   8.55371810e-03
   728       4   1.54729763e-07   3.29554574e-03
   729       1   5.61561774e-03   9.59323516e-02
   729       2   7.24563624e-07   1.05189372e-02
   729       3   9.72957360e-07   8.37785580e-03
   729       4   1.30888964e-06   6.30321872e-04
   730       1   6.08053334e-03   1.44211141e-02
   730       2   8.25082433e-08   8.31405174e-04
   731       1   6.58704970e-03   3.17602886e-02
   731       2   1.56018656e-08   3.96422405e-04
   732       1   7.21906860e-03   3.41075856e-02
   732       2   1.64156532e-08   1.20935828e-04
   733       1   8.04925441e-03   3.61878801e-02
   733       2   1.54750246e-08   7.75433599e-05
   734       1   9.05436392e-03   3.86421250e-02
   734       2   1.15084540e-08   4.62454307e-05
   735       1   1.00959274e-02   4.10023921e-02
   735       2   3.11662424e-09   5.28364794e-05
   736       1   1.10146471e-02   4.27649356e-02
   736       2   1.13025514e-08   1.39573941e-04
   737       1   1.17333696e-02   4.36501932e-02
   737       2   1.48800858e-08   3.06911456e-05
   738       1   1.22870078e-02   4.37580011e-02
   738       2   1.30225589e-08   6.39571778e-05
   739       1   1.27671388e-02   4.35308485e-02
   739       2   1.77102296e-08   1.15614153e-04
   740       1   1.32435003e-02   4.35686698e-02
   740       2   9.47385168e-09   2.09212198e-04
   741       1   1.37362438e-02   4.44624040e-02
   741       2   5.43708627e-09   1.12901695e-04
   742       1   1.42452173e-02   4.66627414e-02
   742       2   7.81100130e-09   6.93726111e-05
   743       1   1.47778499e-02   5.03632690e-02
   743       2   4.30269242e-09   1.14421172e-04
   744       1   1.53381302e-02   5.54033814e-02
   744       2   6.95260730e-09   7.21580281e-05
   745       1   1.58978550e-02   6.11594340e-02
   745       2   1.29920863e-08   6.64752231e-05
   746       1   1.63953167e-02   6.67586234e-02
   746       2   1.15934179e-08   8.42115666e-05
   747       1   1.67784698e-02   7.13803864e-02
   747       2   5.38808836e-09   8.23444690e-05
   748       1   1.70582290e-02   7.45795208e-02
   748       2   7.12587829e-09   7.01438628e-05
   749       1   1.73135278e-02   7.64060152e-02
   749       2   8.24773660e-09   1.15471654e-04
   750       1   1.76349294e-02   7.73251740e-02
   750       2   7.46042016e-09   9.63175508e-05
   751       1   1.80624379e-02   7.79582028e-02
   751       2   8.67409067e-09   1.60699410e-04
   752       1   1.85816495e-02   7.88540336e-02
   752       2   1.46344617e-08   4.49429460e-04
   753       1   1.91731614e-02   8.02820644e-02
   753       2   1.07987443e-08   5.83336457e-04
   754       1   1.98435805e-02   8.21678440e-02
   754       2   9.20913208e-09   5.42422001e-04
   755       1   2.05949302e-02   8.41423560e-02
   755       2   1.06997382e-08   4.60029039e-04
   756       1   2.13788289e-02   8.56468714e-02
   756       2   1.25508743e-08   4.74514181e-04
   757       1   2.21073616e-02   8.60658119e-02
   757       2   6.35591992e-09   7.09982131e-04
   758       1   2.27197430e-02   8.49016523e-02
   758       2   7.82459282e-09   9.42741603e-04
   759       1   2.32364663e-02   8.20470685e-02
   759       2   7.96491007e-09   8.49403970e-04
   760       1   2.37468440e-02   7.79202147e-02
   760       2   7.99754359e-09   1.64934800e-04
   761       1   2.43424643e-02   7.33213990e-02
   761       2   3.73587151e-09   6.75278125e-04
   762       1   2.50640559e-02   6.91660631e-02
   762       2   3.09125865e-09   8.33300474e-04
   763       1   2.59108723e-02   6.61483685e-02
   763       2   4.54076060e-09   2.38595658e-04
   764       1   2.68780936e-02   6.45543497e-02
   764       2   4.23781087e-09   7.80482210e-04
   765       1   2.79508481e-02   6.42419286e-02
   765       2   3.17741933e-09   1.37141209e-03
   766       1   2.90484436e-02   6.47962708e-02
   766       2   7.76374950e-09   3.16663202e-04
   767       1   2.99964487e-02   6.56006788e-02
   767       2   5.58983007e-09   7.27297787e-04
   768       1   3.05927246e-02   6.60668242e-02
   768       2   7.02712792e-09   2.49455179e-04
   769       1   3.07305222e-02   6.58158214e-02
   769       2   1.56400486e-08   2.96547974e-04
   770       1   3.04739152e-02   6.47629347e-02
   770       2   1.95942102e-08   3.39026553e-04
   771       1   3.00176758e-02   6.32120681e-02
   771       2   4.20104783e-08   1.29225634e-04
   772       1   2.95613775e-02   6.16702840e-02
   772       2   8.60093063e-09   2.29766599e-04
   773       1   2.92093005e-02   6.07000291e-02
   773       2   2.03913194e-08   4.19197300e-04
   774       1   2.89818164e-02   6.07386789e-02
   774       2   9.64933444e-09   3.28397669e-04
   775       1   2.88874828e-02   6.19062501e-02
   775       2   9.63627173e-09   1.61944131e-04
   776       1   2.89379480e-02   6.39094164e-02
   776       2   1.11144412e-08   1.35691963e-04
   777       1   2.90812865e-02   6.60661744e-02
   777       2   4.42780100e-09   2.08662910e-04
   778       1   2.91604132e-02   6.75090297e-02
   778       2   6.44570656e-09   3.22679257e-04
   779       1   2.89870492e-02   6.74843626e-02
   779       2   5.95588418e-09   3.28513231e-04
   780       1   2.84777438e-02   6.56659706e-02
   780       2   4.80336662e-09   2.12915696e-04
   781       1   2.77176983e-02   6.21834325e-02
   781       2   4.82530300e-09   1.68236969e-04
   782       1   2.68763823e-02   5.75685266e-02
   782       2   1.44747658e-08   1.48961909e-04
   783       1   2.60494647e-02   5.25379753e-02
   783       2   8.96949267e-09   3.05814457e-04
   784       1   2.52165960e-02   4.77352636e-02
   784       2   4.55643803e-09   4.51205871e-04
   785       1   2.43843176e-02   4.35641740e-02
   785       2   5.66392605e-09   3.95311182e-04
   786       1   2.37138336e-02   4.01058367e-02
   786       2   1.19252692e-08   1.87034104e-04
   787       1   2.34061671e-02   3.71876130e-02
   787       2   1.13276496e-08   2.88615089e-04
   788       1   2.34299166e-02   3.44157263e-02
   788       2   7.64956024e-09   6.58153494e-04
   789       1   2.34507184e-02   3.13213604e-02
   789       2   8.18004329e-09   4.20675413e-04
   790       1   2.30895255e-02   2.75126412e-02
   790       2   2.45005311e-08   4.10652552e-04
   791       1   2.22215916e-02   2.29312017e-02
   791       2   2.48106965e-08   1.01098737e-03
   792       1   2.10287130e-02   1.80046963e-02
   792       2   8.68391607e-09   4.89298598e-04
   793       1   1.97712184e-02   1.35795286e-02
   793       2   1.27118354e-08   2.86387760e-04
   794       1   1.84985988e-02   1.05282746e-02
   794       2   1.07162741e-08   8.68162934e-04
   795       1   1.70255583e-02   8.92644003e-03
   795       2   6.95420410e-09   6.76409543e-04
   796       1   1.52044894e-02   7.88407677e-03
   796       2   8.64533109e-09   1.14259794e-04
   797       1   1.31424036e-02   6.65597591e-03
   797       2   1.65744777e-08   2.19116511e-04
   798       1   1.10742951e-02   5.29091734e-03
   798       2   3.23072417e-08   2.95301112e-04
   799       1   8.99896474e-03   4.21169593e-03
   799       2   2.15157962e-08   1.34470365e-04
   800       1   6.63547443e-03   3.48074218e-03
   800       2   1.57202436e-08   1.85952295e-04
   801       1   4.33372036e-03   2.61336743e-03
   802       1   5.10153491e-03   2.42913408e-03
   802       2   8.85981061e-07   2.65864239e-03
   803       1   9.06501262e-03   5.87419736e-03
   803       2   7.63143910e-08   2.68176688e-03
   804       1   1.33950053e-02   6.11676982e-03
   804       2   8.67213759e-08   3.10813888e-03
   805       1   1.69327798e-02   9.46505275e-03
   805       2   4.64949954e-08   1.97774068e-03
   806       1   1.93018832e-02   1.19257102e-02
   806       2   1.96017051e-08   1.27712147e-03
   807       1   2.06300820e-02   1.36030273e-02
   807       2   1.21478586e-08   7.87592277e-04
   808       1   2.13297627e-02   1.47286207e-02
   808       2   1.96485512e-08   3.04706401e-04
   809       1   2.17903404e-02   1.57596413e-02
   809       2   8.35242772e-09   8.46701981e-05
   810       1   2.21820974e-02   1.71936468e-02
   810       2   1.69145648e-08   4.55111685e-05
   811       1   2.25312345e-02   1.94702260e-02
   811       2   5.46998213e-09   1.20339806e-05
   812       1   2.29077885e-02   2.29172807e-02
   812       2   2.36378753e-08   3.00661187e-05
   813       1   2.34459404e-02   2.75505023e-02
   813       2   1.39909801e-08   3.26579600e-05
   814       1   2.41722036e-02   3.29997159e-02
   814       2   1.30660826e-08   1.52454889e-05
   815       1   2.49061605e-02   3.86029696e-02
   815       2   2.46447002e-08   2.83157706e-05
   816       1   2.54088634e-02   4.36700908e-02
   816       2   2.91964506e-08   7.01809656e-05
   817       1   2.56088825e-02   4.76823052e-02
   817       2   3.92040910e-08   2.03845656e-05
   818       1   2.56548264e-02   5.04502094e-02
   818       2   3.66299692e-08   3.97613626e-05
   819       1   2.57560060e-02   5.21398144e-02
   819       2   1.83732231e-08   4.44216116e-05
   820       1   2.59897256e-02   5.31517644e-02
   820       2   8.90672378e-09   4.32048241e-05
   821       1   2.62779419e-02   5.40280028e-02
   821       2   1.51142626e-08   2.27389399e-05
   822       1   2.65284500e-02   5.51965751e-02
   822       2   2.39047666e-08   4.19120334e-05
   823       1   2.67515360e-02   5.68514580e-02
   823       2   1.41412583e-08   6.57491483e-05
   824       1   2.70248614e-02   5.88800360e-02
   824       2   1.52152562e-08   5.92708459e-05
   825       1   2.73670781e-02   6.08677222e-02
   825       2   7.70744286e-09   3.44433969e-05
   826       1   2.76801334e-02   6.22970981e-02
   826       2   1.38455367e-08   5.04836086e-05
   827       1   2.78279483e-02   6.27348222e-02
   827       2   1.72938014e-08   1.05247201e-04
   828       1   2.77577416e-02   6.20271772e-02
   828       2   2.71754970e-08   1.55028037e-04
   829       1   2.75403548e-02   6.03534929e-02
   829       2   3.24881583e-08   1.54064154e-04
   830       1   2.73035251e-02   5.81646257e-02
   830       2   3.54849689e-08   1.28621923e-04
   831       1   2.71340226e-02   5.60366856e-02
   831       2   2.01769698e-08   9.79914453e-05
   832       1   2.70418574e-02   5.45128294e-02
   832       2   2.07551375e-08   1.18580375e-04
   833       1   2.69949404e-02   5.39814642e-02
   833       2   2.59366932e-08   1.33287287e-04
   834       1   2.69524038e-02   5.45503198e-02
   834       2   2.36220695e-08   2.19496560e-04
   835       1   2.68548657e-02   5.60829275e-02
   835       2   9.99375084e-09   3.59878664e-04
   836       1   2.66093112e-02   5.81911399e-02
   836       2   2.40116439e-08   4.68880762e-04
   837       1   2.61169324e-02   6.03473756e-02
   837       2   2.04240641e-08   7.53565131e-04
   838       1   2.53339706e-02   6.20513980e-02
   838       2   3.82292518e-08   9.71263944e-04
   839       1   2.43137759e-02   6.30281919e-02
   839       2   3.22254613e-08   1.03910820e-03
   840       1   2.31909873e-02   6.33407282e-02
   840       2   2.88191147e-08   1.10128651e-03
   841       1   2.21144617e-02   6.33285789e-02
   841       2   2.20317340e-08   1.18709699e-03
   842       1   2.11790519e-02   6.34627762e-02
   842       2   2.19723164e-08   1.27455098e-03
   843       1   2.04086878e-02   6.41413451e-02
   843       2   2.34274923e-08   1.29008164e-03
   844       1   1.97899181e-02   6.55294593e-02
   844       2   1.75791399e-08   1.26298301e-03
   845       1   1.93013545e-02   6.75271527e-02
   845       2   1.52459405e-08   1.24166815e-03
   846       1   1.89034337e-02   6.97764926e-02
   846       2   9.39292390e-09   1.11110926e-03
   847       1   1.85201945e-02   7.17461233e-02
   847       2   1.46025662e-08   1.15236555e-03
   848       1   1.80625228e-02   7.29007421e-02
   848       2   1.41664197e-08   1.41269101e-03
   849       1   1.74839605e-02   7.27832461e-02
   849       2   1.95643030e-08   1.72129104e-03
   850       1   1.68122191e-02   7.12314644e-02
   850       2   1.64179491e-08   1.93285731e-03
   851       1   1.61234769e-02   6.84055055e-02
   851       2   3.47675321e-08   1.76971543e-03
   852       1   1.54854800e-02   6.47676005e-02
   852       2   5.43498633e-08   1.28901959e-03
   853       1   1.49253926e-02   6.09069314e-02
   853       2   4.29620255e-08   5.18737038e-04
   854       1   1.44480842e-02   5.74017844e-02
   854       2   3.98778854e-08   1.44460552e-03
   855       1   1.40695713e-02   5.45751607e-02
   855       2   5.22877213e-08   2.75775696e-03
   856       1   1.38107538e-02   5.24525040e-02
   856       2   1.12572637e-08   2.45509305e-03
   857       1   1.36511012e-02   5.07731331e-02
   857       2   5.63744046e-09   1.41187091e-03
   858       1   1.35034854e-02   4.91162250e-02
   858       2   1.51256041e-08   6.49506261e-04
   859       1   1.32537355e-02   4.70828237e-02
   859       2   1.73970385e-08   2.73057572e-04
   860       1   1.28324500e-02   4.44416517e-02
   860       2   2.70393970e-08   7.86494378e-04
   861       1   1.22533439e-02   4.12365018e-02
   861       2   1.77941648e-08   1.29353065e-03
   862       1   1.15881357e-02   3.77531488e-02
   862       2   1.77652522e-08   1.07946401e-03
   863       1   1.09055449e-02   3.44324907e-02
   863       2   1.30483121e-08   4.47106429e-04
   864       1   1.02316387e-02   3.17021189e-02
   864       2   6.12433845e-09   3.98047497e-04
   865       1   9.56277503e-03   2.98697588e-02
   865       2   5.26470583e-09   5.09388176e-04
   866       1   8.90073033e-03   2.90808324e-02
   866       2   3.65172122e-09   1.33824069e-04
   867       1   8.25818554e-03   2.92797897e-02
   867       2   7.69118638e-09   3.81092542e-04
   868       1   7.62992764e-03   3.01637001e-02
   868       2   1.41302319e-08   4.36230946e-04
   869       1   6.97700102e-03   3.11652832e-02
   869       2   9.81747570e-09   5.98877817e-04
   870       1   6.26146670e-03   3.16452635e-02
   870       2   9.39002393e-09   4.36700155e-04
   871       1   5.50842696e-03   3.11662009e-02
   871       2   9.16104186e-09   3.77359070e-04
   872       1   4.83148162e-03   2.96627018e-02
   872       2   4.77228223e-09   1.97735328e-04
   873       1   4.36514265e-03   2.74070907e-02
   873       2   7.94474762e-09   1.06167768e-04
   874       1   4.12341367e-03   2.48648860e-02
   874       2   2.12644717e-08   2.14873625e-04
   875       1   3.96033265e-03   2.24642330e-02
   875       2   1.08106032e-08   5.21849679e-04
   876       1   3.71673949e-03   2.04249788e-02
   876       2   9.39663577e-09   1.01274541e-03
   877       1   3.35137077e-03   1.87249317e-02
   877       2   3.49724596e-08   1.56009916e-03
   878       1   2.93022181e-03   1.71607132e-02
   878       2   2.80492361e-08   2.06293241e-03
   879       1   2.51983986e-03   1.53695215e-02
   879       2   2.98265117e-08   1.78214791e-03
   880       1   2.09803921e-03   1.29047123e-02
   880       2   7.48973449e-09   7.12761019e-04
   881       1   1.60301514e-03   9.37842497e-03
   881       2   1.38352836e-08   4.75705690e-04
   882       1   1.12116014e-03   4.75675096e-03
   883       1   1.12486123e-03   9.40750976e-03
   883       2   7.65442360e-07   1.33009463e-02
   883       3   1.24621963e-07   1.04661038e-02
   883       4   1.85255199e-07   1.83652502e-03
   884       1   1.72941422e-03   4.93954947e-03
   885       1   2.44934287e-03   9.14877710e-03
   885       2   1.70118182e-06   1.07433133e-02
   885       3   1.07215565e-07   1.61833573e-03
   886       1   3.04649673e-03   4.25933092e-02
   886       2   2.91435709e-07   1.48486280e-03
   887       1   3.56312456e-03   1.87390633e-02
   887       2   3.03726964e-08   1.59397973e-03
   888       1   4.04243559e-03   2.64967460e-02
   888       2   5.29806145e-08   2.97511368e-03
   889       1   4.53614101e-03   2.85598947e-02
   889       2   2.06428116e-08   2.04275886e-03
   890       1   5.01264852e-03   2.97745847e-02
   890       2   5.39397211e-09   1.51526254e-04
   891       1   5.42046574e-03   3.08929875e-02
   891       2   3.67390744e-09   5.92620830e-04
   892       1   5.77368761e-03   3.22683153e-02
   892       2   4.85612851e-09   6.32169295e-05
   893       1   6.16930478e-03   3.40050369e-02
   893       2   3.16010823e-09   8.51039599e-05
   894       1   6.70382895e-03   3.60034246e-02
   894       2   4.28149924e-09   2.25324629e-05
   895       1   7.37703044e-03   3.79635243e-02
   895       2   7.27176520e-09   3.08529234e-05
   896       1   8.09924175e-03   3.94813366e-02
   896       2   6.64553955e-09   1.36475981e-05
   897       1   8.78220972e-03   4.01942177e-02
   897       2   5.30698744e-09   3.22056845e-05
   898       1   9.40512168e-03   3.99653271e-02
   898       2   3.52578809e-09   9.74779308e-05
   899       1   1.00068481e-02   3.89992126e-02
   899       2   1.53272788e-09   9.84573696e-05
   900       1   1.06304817e-02   3.78160534e-02
   900       2   6.41361675e-09   2.41615664e-04
   901       1   1.12844832e-02   3.70261813e-02
   901       2   1.20533020e-08   3.62349895e-04
   902       1   1.19549159e-02   3.71184588e-02
   902       2   1.50807472e-08   2.99900314e-04
   903       1   1.26350865e-02   3.83359439e-02
   903       2   4.40939099e-09   5.60182166e-05
   904       1   1.33242375e-02   4.07093777e-02
   904       2   7.14177687e-09   6.72186741e-05
   905       1   1.39968147e-02   4.39800731e-02
   905       2   6.57124053e-09   7.05332892e-05
   906       1   1.45861372e-02   4.77433600e-02
   906       2   4.20999023e-09   4.47862615e-05
   907       1   1.50147041e-02   5.14481752e-02
   907       2   1.40327463e-09   9.85020908e-05
